secanme	x	soma_distance	rise_time	half_width
cell0603_08_model_cm_0_45[0].apic[40]	0.807692307692	908.35447909	22.4	37.83
cell0603_08_model_cm_0_45[0].apic[40]	0.884615384615	927.072601678	22.45	37.83
cell0603_08_model_cm_0_45[0].apic[40]	0.961538461538	945.790724267	22.48	37.83
cell0603_08_model_cm_0_45[0].apic[40]	1.0	955.149785562	22.48	37.84
cell0603_08_model_cm_0_45[0].apic[41]	0.1	379.074982439	10.48	29.26
cell0603_08_model_cm_0_45[0].apic[41]	0.3	399.169528786	11.14	30.24
cell0603_08_model_cm_0_45[0].apic[41]	0.5	419.264075132	11.9	31.24
cell0603_08_model_cm_0_45[0].apic[41]	0.7	439.358621479	12.77	32.23
cell0603_08_model_cm_0_45[0].apic[41]	0.9	459.453167826	13.75	33.17
cell0603_08_model_cm_0_45[0].apic[41]	1.0	469.500440999	14.27	33.61
cell0603_08_model_cm_0_45[0].apic[42]	0.0263157894737	479.905269714	14.55	33.78
cell0603_08_model_cm_0_45[0].apic[42]	0.0789473684211	500.714927146	15.09	34.08
cell0603_08_model_cm_0_45[0].apic[42]	0.131578947368	521.524584577	15.61	34.34
cell0603_08_model_cm_0_45[0].apic[42]	0.184210526316	542.334242008	16.1	34.56
cell0603_08_model_cm_0_45[0].apic[42]	0.236842105263	563.143899439	16.56	34.74
cell0603_08_model_cm_0_45[0].apic[42]	0.289473684211	583.95355687	16.99	34.87
cell0603_08_model_cm_0_45[0].apic[42]	0.342105263158	604.763214301	17.39	34.97
cell0603_08_model_cm_0_45[0].apic[42]	0.394736842105	625.572871732	17.75	35.06
cell0603_08_model_cm_0_45[0].apic[42]	0.447368421053	646.382529163	18.09	35.11
cell0603_08_model_cm_0_45[0].apic[42]	0.5	667.192186594	18.39	35.15
cell0603_08_model_cm_0_45[0].apic[42]	0.552631578947	688.001844025	18.66	35.18
cell0603_08_model_cm_0_45[0].apic[42]	0.605263157895	708.811501456	18.9	35.2
cell0603_08_model_cm_0_45[0].apic[42]	0.657894736842	729.621158887	19.11	35.21
cell0603_08_model_cm_0_45[0].apic[42]	0.710526315789	750.430816319	19.29	35.22
cell0603_08_model_cm_0_45[0].apic[42]	0.763157894737	771.24047375	19.44	35.22
cell0603_08_model_cm_0_45[0].apic[42]	0.815789473684	792.050131181	19.56	35.23
cell0603_08_model_cm_0_45[0].apic[42]	0.868421052632	812.859788612	19.65	35.23
cell0603_08_model_cm_0_45[0].apic[42]	0.921052631579	833.669446043	19.71	35.23
cell0603_08_model_cm_0_45[0].apic[42]	0.973684210526	854.479103474	19.75	35.23
cell0603_08_model_cm_0_45[0].apic[42]	1.0	864.883932189	19.75	35.24
cell0603_08_model_cm_0_45[0].apic[43]	0.0333333333333	479.206896038	14.53	33.86
cell0603_08_model_cm_0_45[0].apic[43]	0.1	498.619806117	15.06	34.33
cell0603_08_model_cm_0_45[0].apic[43]	0.166666666667	518.032716196	15.59	34.79
cell0603_08_model_cm_0_45[0].apic[43]	0.233333333333	537.445626275	16.14	35.22
cell0603_08_model_cm_0_45[0].apic[43]	0.3	556.858536354	16.69	35.62
cell0603_08_model_cm_0_45[0].apic[43]	0.366666666667	576.271446433	17.23	36.0
cell0603_08_model_cm_0_45[0].apic[43]	0.433333333333	595.684356512	17.78	36.32
cell0603_08_model_cm_0_45[0].apic[43]	0.5	615.097266591	18.32	36.62
cell0603_08_model_cm_0_45[0].apic[43]	0.566666666667	634.51017667	18.85	36.87
cell0603_08_model_cm_0_45[0].apic[43]	0.633333333333	653.923086749	19.36	37.08
cell0603_08_model_cm_0_45[0].apic[43]	0.7	673.335996828	19.86	37.25
cell0603_08_model_cm_0_45[0].apic[43]	0.766666666667	692.748906908	20.33	37.38
cell0603_08_model_cm_0_45[0].apic[43]	0.833333333333	712.161816987	20.79	37.48
cell0603_08_model_cm_0_45[0].apic[43]	0.9	731.574727066	21.22	37.55
cell0603_08_model_cm_0_45[0].apic[43]	0.966666666667	750.987637145	21.63	37.59
cell0603_08_model_cm_0_45[0].apic[43]	1.0	760.694092184	21.82	37.61
cell0603_08_model_cm_0_45[0].apic[44]	0.0555555555556	770.745244734	21.95	37.63
cell0603_08_model_cm_0_45[0].apic[44]	0.166666666667	790.847549834	22.17	37.64
cell0603_08_model_cm_0_45[0].apic[44]	0.277777777778	810.949854933	22.36	37.65
cell0603_08_model_cm_0_45[0].apic[44]	0.388888888889	831.052160033	22.53	37.65
cell0603_08_model_cm_0_45[0].apic[44]	0.5	851.154465133	22.67	37.65
cell0603_08_model_cm_0_45[0].apic[44]	0.611111111111	871.256770232	22.78	37.65
cell0603_08_model_cm_0_45[0].apic[44]	0.722222222222	891.359075332	22.87	37.66
cell0603_08_model_cm_0_45[0].apic[44]	0.833333333333	911.461380432	22.92	37.66
cell0603_08_model_cm_0_45[0].apic[44]	0.944444444444	931.563685531	22.96	37.66
cell0603_08_model_cm_0_45[0].apic[44]	1.0	941.614838081	22.96	37.67
cell0603_08_model_cm_0_45[0].apic[45]	0.1	771.759818712	21.91	37.61
cell0603_08_model_cm_0_45[0].apic[45]	0.3	793.891271769	22.04	37.62
cell0603_08_model_cm_0_45[0].apic[45]	0.5	816.022724826	22.15	37.62
cell0603_08_model_cm_0_45[0].apic[45]	0.7	838.154177882	22.22	37.62
cell0603_08_model_cm_0_45[0].apic[45]	0.9	860.285630939	22.26	37.62
cell0603_08_model_cm_0_45[0].apic[45]	1.0	871.351357467	22.26	37.62
cell0603_08_model_cm_0_45[0].apic[46]	0.166666666667	139.071513417	4.06	18.3
cell0603_08_model_cm_0_45[0].apic[46]	0.5	157.90404834	4.64	19.33
cell0603_08_model_cm_0_45[0].apic[46]	0.833333333333	176.736583264	5.31	20.28
cell0603_08_model_cm_0_45[0].apic[46]	1.0	186.152850725	5.68	20.72
cell0603_08_model_cm_0_45[0].apic[47]	0.0384615384615	195.425115003	5.94	20.87
cell0603_08_model_cm_0_45[0].apic[47]	0.115384615385	213.969643559	6.39	21.12
cell0603_08_model_cm_0_45[0].apic[47]	0.192307692308	232.514172115	6.76	21.28
cell0603_08_model_cm_0_45[0].apic[47]	0.269230769231	251.058700671	7.08	21.4
cell0603_08_model_cm_0_45[0].apic[47]	0.346153846154	269.603229227	7.34	21.46
cell0603_08_model_cm_0_45[0].apic[47]	0.423076923077	288.147757782	7.57	21.51
cell0603_08_model_cm_0_45[0].apic[47]	0.5	306.692286338	7.75	21.53
cell0603_08_model_cm_0_45[0].apic[47]	0.576923076923	325.236814894	7.91	21.55
cell0603_08_model_cm_0_45[0].apic[47]	0.653846153846	343.78134345	8.04	21.55
cell0603_08_model_cm_0_45[0].apic[47]	0.730769230769	362.325872006	8.14	21.55
cell0603_08_model_cm_0_45[0].apic[47]	0.807692307692	380.870400562	8.21	21.56
cell0603_08_model_cm_0_45[0].apic[47]	0.884615384615	399.414929118	8.27	21.57
cell0603_08_model_cm_0_45[0].apic[47]	0.961538461538	417.959457673	8.3	21.57
cell0603_08_model_cm_0_45[0].apic[47]	1.0	427.231721951	8.3	21.58
cell0603_08_model_cm_0_45[0].apic[48]	0.166666666667	197.902838839	6.01	21.15
cell0603_08_model_cm_0_45[0].apic[48]	0.5	221.402815066	6.7	21.96
cell0603_08_model_cm_0_45[0].apic[48]	0.833333333333	244.902791293	7.41	22.68
cell0603_08_model_cm_0_45[0].apic[48]	1.0	256.652779407	7.76	22.99
cell0603_08_model_cm_0_45[0].apic[49]	0.0217391304348	266.624902052	7.91	23.18
cell0603_08_model_cm_0_45[0].apic[49]	0.0652173913043	286.569147341	8.2	23.56
cell0603_08_model_cm_0_45[0].apic[49]	0.108695652174	306.513392631	8.48	23.94
cell0603_08_model_cm_0_45[0].apic[49]	0.152173913043	326.457637921	8.77	24.35
cell0603_08_model_cm_0_45[0].apic[49]	0.195652173913	346.40188321	9.05	24.78
cell0603_08_model_cm_0_45[0].apic[49]	0.239130434783	366.3461285	9.34	25.22
cell0603_08_model_cm_0_45[0].apic[49]	0.282608695652	386.29037379	9.64	25.7
cell0603_08_model_cm_0_45[0].apic[49]	0.326086956522	406.234619079	9.94	26.21
cell0603_08_model_cm_0_45[0].apic[49]	0.369565217391	426.178864369	10.26	26.76
cell0603_08_model_cm_0_45[0].apic[49]	0.413043478261	446.123109659	10.6	27.34
cell0603_08_model_cm_0_45[0].apic[49]	0.45652173913	466.067354948	10.96	27.96
cell0603_08_model_cm_0_45[0].apic[49]	0.5	486.011600238	11.35	28.62
cell0603_08_model_cm_0_45[0].apic[49]	0.54347826087	505.955845528	11.78	29.33
cell0603_08_model_cm_0_45[0].apic[49]	0.586956521739	525.900090817	12.25	30.06
cell0603_08_model_cm_0_45[0].apic[49]	0.630434782609	545.844336107	12.77	30.83
cell0603_08_model_cm_0_45[0].apic[49]	0.673913043478	565.788581397	13.36	31.62
cell0603_08_model_cm_0_45[0].apic[49]	0.717391304348	585.732826686	14.02	32.43
cell0603_08_model_cm_0_45[0].apic[49]	0.760869565217	605.677071976	14.75	33.22
cell0603_08_model_cm_0_45[0].apic[49]	0.804347826087	625.621317266	15.54	33.99
cell0603_08_model_cm_0_45[0].apic[49]	0.847826086957	645.565562555	16.4	34.69
cell0603_08_model_cm_0_45[0].apic[49]	0.891304347826	665.509807845	17.3	35.29
cell0603_08_model_cm_0_45[0].apic[49]	0.934782608696	685.454053135	18.23	35.78
cell0603_08_model_cm_0_45[0].apic[49]	0.978260869565	705.398298424	19.18	36.12
cell0603_08_model_cm_0_45[0].apic[49]	1.0	715.370421069	19.64	36.23
cell0603_08_model_cm_0_45[0].apic[50]	0.166666666667	727.840194219	19.91	36.28
cell0603_08_model_cm_0_45[0].apic[50]	0.5	752.77974052	20.41	36.36
cell0603_08_model_cm_0_45[0].apic[50]	0.833333333333	777.71928682	20.87	36.41
cell0603_08_model_cm_0_45[0].apic[50]	1.0	790.18905997	21.08	36.42
cell0603_08_model_cm_0_45[0].apic[51]	0.0714285714286	801.443308207	21.19	36.42
cell0603_08_model_cm_0_45[0].apic[51]	0.214285714286	823.951804681	21.36	36.43
cell0603_08_model_cm_0_45[0].apic[51]	0.357142857143	846.460301154	21.51	36.44
cell0603_08_model_cm_0_45[0].apic[51]	0.5	868.968797628	21.63	36.44
cell0603_08_model_cm_0_45[0].apic[51]	0.642857142857	891.477294102	21.72	36.45
cell0603_08_model_cm_0_45[0].apic[51]	0.785714285714	913.985790575	21.78	36.44
cell0603_08_model_cm_0_45[0].apic[51]	0.928571428571	936.494287049	21.81	36.44
cell0603_08_model_cm_0_45[0].apic[51]	1.0	947.748535286	21.82	36.45
cell0603_08_model_cm_0_45[0].apic[52]	0.0714285714286	800.102659981	21.16	36.43
cell0603_08_model_cm_0_45[0].apic[52]	0.214285714286	819.929860002	21.3	36.43
cell0603_08_model_cm_0_45[0].apic[52]	0.357142857143	839.757060023	21.42	36.43
cell0603_08_model_cm_0_45[0].apic[52]	0.5	859.584260044	21.51	36.44
cell0603_08_model_cm_0_45[0].apic[52]	0.642857142857	879.411460065	21.58	36.44
cell0603_08_model_cm_0_45[0].apic[52]	0.785714285714	899.238660087	21.63	36.43
cell0603_08_model_cm_0_45[0].apic[52]	0.928571428571	919.065860108	21.65	36.44
cell0603_08_model_cm_0_45[0].apic[52]	1.0	928.979460118	21.66	36.43
cell0603_08_model_cm_0_45[0].apic[53]	0.0333333333333	725.405674027	19.82	36.27
cell0603_08_model_cm_0_45[0].apic[53]	0.1	745.476179942	20.14	36.33
cell0603_08_model_cm_0_45[0].apic[53]	0.166666666667	765.546685858	20.44	36.39
cell0603_08_model_cm_0_45[0].apic[53]	0.233333333333	785.617191773	20.72	36.43
cell0603_08_model_cm_0_45[0].apic[53]	0.3	805.687697688	20.98	36.46
cell0603_08_model_cm_0_45[0].apic[53]	0.366666666667	825.758203604	21.21	36.48
cell0603_08_model_cm_0_45[0].apic[53]	0.433333333333	845.828709519	21.42	36.5
cell0603_08_model_cm_0_45[0].apic[53]	0.5	865.899215434	21.6	36.51
cell0603_08_model_cm_0_45[0].apic[53]	0.566666666667	885.96972135	21.77	36.52
cell0603_08_model_cm_0_45[0].apic[53]	0.633333333333	906.040227265	21.9	36.53
cell0603_08_model_cm_0_45[0].apic[53]	0.7	926.11073318	22.02	36.52
cell0603_08_model_cm_0_45[0].apic[53]	0.766666666667	946.181239096	22.11	36.53
cell0603_08_model_cm_0_45[0].apic[53]	0.833333333333	966.251745011	22.19	36.53
cell0603_08_model_cm_0_45[0].apic[53]	0.9	986.322250926	22.24	36.53
cell0603_08_model_cm_0_45[0].apic[53]	0.966666666667	1006.39275684	22.26	36.54
cell0603_08_model_cm_0_45[0].apic[53]	1.0	1016.4280098	22.27	36.53
cell0603_08_model_cm_0_45[0].apic[54]	0.0555555555556	725.390075135	19.77	36.23
cell0603_08_model_cm_0_45[0].apic[54]	0.166666666667	745.429383268	19.99	36.25
cell0603_08_model_cm_0_45[0].apic[54]	0.277777777778	765.4686914	20.19	36.26
cell0603_08_model_cm_0_45[0].apic[54]	0.388888888889	785.507999532	20.35	36.26
cell0603_08_model_cm_0_45[0].apic[54]	0.5	805.547307665	20.49	36.27
cell0603_08_model_cm_0_45[0].apic[54]	0.611111111111	825.586615797	20.6	36.28
cell0603_08_model_cm_0_45[0].apic[54]	0.722222222222	845.625923929	20.69	36.27
cell0603_08_model_cm_0_45[0].apic[54]	0.833333333333	865.665232062	20.75	36.28
cell0603_08_model_cm_0_45[0].apic[54]	0.944444444444	885.704540194	20.78	36.28
cell0603_08_model_cm_0_45[0].apic[54]	1.0	895.72419426	20.79	36.28
cell0603_08_model_cm_0_45[0].apic[55]	0.1	264.912855353	7.96	23.13
cell0603_08_model_cm_0_45[0].apic[55]	0.3	281.433007246	8.33	23.37
cell0603_08_model_cm_0_45[0].apic[55]	0.5	297.953159139	8.68	23.56
cell0603_08_model_cm_0_45[0].apic[55]	0.7	314.473311031	9.0	23.7
cell0603_08_model_cm_0_45[0].apic[55]	0.9	330.993462924	9.31	23.81
cell0603_08_model_cm_0_45[0].apic[55]	1.0	339.25353887	9.45	23.85
cell0603_08_model_cm_0_45[0].apic[56]	0.0384615384615	348.818448564	9.62	23.93
cell0603_08_model_cm_0_45[0].apic[56]	0.115384615385	367.948267951	9.95	24.05
cell0603_08_model_cm_0_45[0].apic[56]	0.192307692308	387.078087338	10.24	24.12
cell0603_08_model_cm_0_45[0].apic[56]	0.269230769231	406.207906726	10.5	24.18
cell0603_08_model_cm_0_45[0].apic[56]	0.346153846154	425.337726113	10.72	24.22
cell0603_08_model_cm_0_45[0].apic[56]	0.423076923077	444.4675455	10.92	24.24
cell0603_08_model_cm_0_45[0].apic[56]	0.5	463.597364887	11.09	24.26
cell0603_08_model_cm_0_45[0].apic[56]	0.576923076923	482.727184274	11.23	24.26
cell0603_08_model_cm_0_45[0].apic[56]	0.653846153846	501.857003662	11.35	24.27
cell0603_08_model_cm_0_45[0].apic[56]	0.730769230769	520.986823049	11.44	24.28
cell0603_08_model_cm_0_45[0].apic[56]	0.807692307692	540.116642436	11.51	24.28
cell0603_08_model_cm_0_45[0].apic[56]	0.884615384615	559.246461823	11.56	24.28
cell0603_08_model_cm_0_45[0].apic[56]	0.961538461538	578.376281211	11.59	24.29
cell0603_08_model_cm_0_45[0].apic[56]	1.0	587.941190904	11.6	24.29
cell0603_08_model_cm_0_45[0].apic[57]	0.0714285714286	350.074095895	9.55	23.87
cell0603_08_model_cm_0_45[0].apic[57]	0.214285714286	371.715209945	9.72	23.87
cell0603_08_model_cm_0_45[0].apic[57]	0.357142857143	393.356323994	9.87	23.89
cell0603_08_model_cm_0_45[0].apic[57]	0.5	414.997438044	9.98	23.89
cell0603_08_model_cm_0_45[0].apic[57]	0.642857142857	436.638552094	10.06	23.89
cell0603_08_model_cm_0_45[0].apic[57]	0.785714285714	458.279666143	10.12	23.89
cell0603_08_model_cm_0_45[0].apic[57]	0.928571428571	479.920780193	10.16	23.9
cell0603_08_model_cm_0_45[0].apic[57]	1.0	490.741337218	10.16	23.9
